student_id,attendance_pct,internal_marks_avg,prev_semester_pct,cgpa,backlogs,assignment_submission_rate,lms_login_freq_per_week,library_visits_per_month,extracurricular_participation,family_income_monthly,first_generation_learner,distance_from_college_km,scholarship_status,fee_due,fee_delay_days,gender,category,hostel_or_dayscholar,dropout
STU2073,58.8,89.4,37.1,3.71,0,37.6,3,7,0,9237.0,0,6.8,1,0,0,Female,General,Day Scholar,0
STU2074,92.9,46.8,65.2,6.52,1,100.0,10,2,1,24384.0,1,0.7,0,0,0,Female,General,Day Scholar,0
STU2075,70.6,92.7,63.6,6.36,2,61.9,5,7,0,12680.0,0,1.4,0,0,0,Male,OBC,Hostel,0
STU2076,54.7,74.0,62.7,6.27,1,74.8,3,5,0,14644.0,1,11.1,1,0,0,Male,General,Day Scholar,0
STU2077,71.6,70.0,78.6,7.86,0,61.9,7,5,1,20338.0,1,4.0,0,1,42,Female,OBC,Day Scholar,0
STU2078,100.0,64.2,67.4,6.74,0,54.5,3,2,1,49452.0,0,1.8,0,1,56,Male,General,Day Scholar,0
STU2079,90.8,55.5,85.6,8.56,1,51.0,5,1,1,11762.0,1,5.0,0,0,0,Male,SC,Day Scholar,1
STU2080,72.8,81.6,46.1,4.61,0,77.1,4,6,1,17188.0,1,2.7,0,0,0,Female,OBC,Hostel,0
STU2081,72.8,62.5,64.2,6.42,1,35.6,7,5,0,9443.0,0,0.3,0,0,0,Female,SC,Day Scholar,1
STU2082,73.2,24.6,63.4,6.34,1,70.1,4,4,1,11694.0,0,2.0,0,1,65,Male,EWS,Day Scholar,0
STU2083,100.0,39.9,44.9,4.49,0,96.2,4,5,0,9392.0,0,25.8,1,0,0,Female,EWS,Hostel,0
STU2084,83.7,56.7,77.3,7.73,0,87.6,3,5,1,20887.0,0,0.1,1,0,0,Male,General,Day Scholar,0
STU2085,84.5,65.6,99.2,9.92,1,83.6,6,4,0,23276.0,0,17.8,0,1,53,Female,SC,Hostel,1
STU2086,93.5,59.0,61.7,6.17,3,57.1,10,2,0,27234.0,0,16.8,0,1,43,Female,OBC,Day Scholar,0
STU2087,81.6,81.9,70.1,7.01,0,43.3,3,4,0,11474.0,0,10.0,1,1,25,Female,OBC,Day Scholar,0
STU2088,74.1,24.9,63.4,6.34,4,95.8,5,5,0,24459.0,0,2.8,1,1,44,Female,ST,Day Scholar,1
STU2089,75.1,62.6,50.6,5.06,0,66.0,4,4,0,19300.0,0,25.3,0,1,49,Female,General,Day Scholar,1
STU2090,76.9,27.3,32.9,3.29,0,73.3,5,4,0,17420.0,0,7.7,0,1,39,Female,OBC,Hostel,1
STU2091,77.4,73.7,50.7,5.07,0,71.0,2,2,0,8562.0,0,2.3,1,0,0,Male,OBC,Day Scholar,0
STU2092,88.9,58.3,39.7,3.97,1,88.4,3,2,0,19771.0,0,6.7,0,1,41,Male,General,Day Scholar,1
STU2093,78.8,67.6,89.3,8.93,2,100.0,4,3,0,20150.0,1,2.6,0,0,0,Male,ST,Day Scholar,1
STU2094,89.0,44.5,60.2,6.02,2,100.0,6,5,0,19169.0,0,5.7,1,0,0,Male,General,Day Scholar,0
STU2095,76.8,83.0,56.5,5.65,0,28.4,7,1,1,22926.0,1,8.2,0,0,0,Male,OBC,Day Scholar,0
STU2096,79.2,78.8,76.2,7.62,1,68.8,4,3,0,27358.0,0,5.4,0,0,0,Male,EWS,Hostel,0
STU2097,48.0,70.5,44.1,4.41,0,48.1,7,5,0,9332.0,1,12.8,0,0,0,Female,SC,Day Scholar,0
STU2098,91.7,57.7,49.7,4.97,1,93.8,4,1,1,15835.0,0,33.0,1,1,31,Male,ST,Hostel,0
STU2099,83.2,70.4,63.1,6.31,1,75.1,5,3,0,24574.0,1,5.1,1,0,0,Male,General,Day Scholar,0
STU2100,93.0,47.3,78.5,7.85,2,87.1,6,6,0,15351.0,0,5.3,0,1,50,Male,OBC,Hostel,0
STU2101,34.6,75.4,70.0,7.0,0,67.1,9,1,0,32069.0,1,16.1,0,0,0,Male,OBC,Hostel,0
STU2102,100.0,89.7,66.0,6.6,0,54.2,3,3,1,19036.0,0,9.1,0,0,0,Female,OBC,Hostel,0
STU2103,75.9,79.3,63.2,6.32,1,57.6,9,4,0,5581.0,0,6.7,1,1,40,Male,General,Day Scholar,0
STU2104,94.6,46.9,68.4,6.84,2,44.3,6,1,0,29842.0,0,20.2,0,0,0,Male,OBC,Day Scholar,0
STU2105,62.4,66.5,65.2,6.52,2,49.7,2,7,1,16810.0,1,26.6,0,1,41,Female,General,Hostel,0
STU2106,87.2,36.7,45.5,4.55,1,45.5,9,4,0,6236.0,1,10.7,0,0,0,Male,General,Day Scholar,0
STU2107,62.2,70.3,62.7,6.27,2,54.3,4,1,0,15500.0,0,2.5,0,1,48,Male,OBC,Day Scholar,0
STU2108,68.6,68.1,44.8,4.48,1,53.2,5,8,0,8425.0,1,7.5,1,0,0,Male,OBC,Hostel,0
STU2109,100.0,26.3,63.3,6.33,0,82.9,5,3,1,28336.0,1,8.4,0,0,0,Female,EWS,Hostel,0
STU2110,75.1,39.1,54.3,5.43,2,82.1,4,2,1,17650.0,1,6.8,1,1,40,Female,OBC,Day Scholar,1
STU2111,81.3,54.9,100.0,10.0,1,82.9,3,5,0,10360.0,1,3.7,0,0,0,Female,OBC,Hostel,0
STU2112,91.1,54.6,61.4,6.14,3,98.5,5,3,0,29334.0,0,7.7,0,1,37,Male,General,Day Scholar,0
STU2113,85.4,38.2,39.5,3.95,1,73.4,4,11,0,23745.0,0,7.1,1,1,58,Male,General,Day Scholar,0
STU2114,80.3,67.0,59.9,5.99,1,59.4,3,6,0,15655.0,1,2.8,0,0,0,Male,OBC,Day Scholar,1
STU2115,83.5,64.5,70.3,7.03,2,100.0,5,3,0,8541.0,0,28.0,0,0,0,Male,General,Day Scholar,0
STU2116,100.0,56.5,88.8,8.88,0,93.1,6,3,0,10878.0,1,26.0,1,0,0,Male,SC,Hostel,0
STU2117,77.1,46.4,52.6,5.26,0,78.0,9,6,0,10781.0,1,17.1,0,0,0,Male,General,Day Scholar,0
STU2118,81.0,78.9,36.7,3.67,2,76.7,3,2,1,28223.0,1,6.1,0,0,0,Female,General,Hostel,0
STU2119,93.8,89.8,75.1,7.51,2,80.8,5,3,0,6578.0,0,5.6,0,0,0,Female,SC,Hostel,0
STU2120,94.6,51.3,39.9,3.99,3,71.0,7,7,0,17530.0,0,15.1,1,1,33,Male,SC,Day Scholar,1
STU2121,95.8,49.0,55.0,5.5,0,77.6,5,4,1,15519.0,0,11.2,0,0,0,Female,General,Day Scholar,0
STU2122,87.6,68.8,57.9,5.79,1,85.0,2,7,0,33568.0,1,11.0,0,0,0,Female,General,Hostel,0
STU2123,60.9,53.6,60.9,6.09,0,60.5,5,5,1,20736.0,0,1.6,1,0,0,Female,EWS,Day Scholar,1
STU2124,100.0,57.5,73.0,7.3,1,42.3,7,2,0,24863.0,0,11.6,0,0,0,Male,SC,Day Scholar,0
STU2125,60.8,73.3,51.1,5.11,1,33.5,8,3,1,13158.0,0,27.9,0,0,0,Female,SC,Hostel,0
STU2126,82.5,25.6,57.6,5.76,4,92.8,2,5,1,8616.0,0,1.1,0,0,0,Female,General,Day Scholar,0
STU2127,66.7,83.7,61.8,6.18,2,43.3,3,7,0,14835.0,0,5.0,1,1,36,Female,OBC,Day Scholar,0
STU2128,77.0,61.3,64.4,6.44,0,84.3,6,5,0,28747.0,0,8.5,1,0,0,Female,General,Day Scholar,0
STU2129,82.9,52.6,63.6,6.36,0,51.9,3,9,0,28708.0,0,13.9,0,0,0,Male,General,Hostel,0
STU2130,82.8,58.4,69.0,6.9,0,52.2,6,2,0,13928.0,1,1.1,0,0,0,Male,General,Day Scholar,0
STU2131,84.3,59.3,75.5,7.55,0,60.6,10,5,0,10760.0,1,24.7,0,1,41,Female,General,Hostel,1
STU2132,100.0,28.8,68.3,6.83,0,78.9,2,5,0,9566.0,1,0.5,0,1,40,Male,EWS,Day Scholar,0
STU2133,84.8,86.9,69.3,6.93,0,49.2,6,6,1,16614.0,0,23.4,0,0,0,Male,OBC,Day Scholar,0
STU2134,74.3,60.7,36.7,3.67,0,62.7,5,0,1,19573.0,1,0.3,0,0,0,Male,OBC,Hostel,0
STU2135,92.5,68.0,62.8,6.28,1,74.5,3,5,1,43648.0,1,2.0,1,0,0,Female,ST,Hostel,0
STU2136,95.8,77.1,69.7,6.97,1,50.8,4,3,0,19419.0,1,19.3,0,0,0,Male,General,Hostel,0
STU2137,59.6,41.6,73.7,7.37,4,100.0,5,3,0,26063.0,0,23.6,1,0,0,Female,General,Day Scholar,1
STU2138,87.0,68.5,50.9,5.09,4,40.5,5,3,1,11291.0,1,48.4,0,1,39,Female,General,Day Scholar,0
STU2139,88.5,55.2,51.5,5.15,1,70.6,9,6,0,18491.0,0,1.5,0,0,0,Male,ST,Day Scholar,0
STU2140,73.5,75.2,52.8,5.28,1,100.0,6,3,1,19615.0,0,9.0,0,0,0,Female,OBC,Hostel,0
STU2141,98.6,21.7,70.6,7.06,1,48.5,4,3,0,16576.0,0,1.0,1,0,0,Male,OBC,Day Scholar,0
STU2142,75.7,58.2,78.5,7.85,0,72.8,3,5,0,17799.0,1,2.0,1,0,0,Male,SC,Hostel,0
STU2143,79.9,49.1,55.5,5.55,2,77.7,4,2,0,19453.0,1,2.3,0,0,0,Female,General,Day Scholar,0
STU2144,75.4,67.8,76.5,7.65,0,58.9,2,2,0,24068.0,0,0.8,0,1,42,Male,General,Hostel,0
STU2145,78.2,68.5,64.0,6.4,0,73.5,5,2,0,36369.0,1,26.8,1,1,56,Male,OBC,Hostel,0
STU2146,61.6,47.3,60.0,6.0,3,86.2,4,3,0,5000.0,0,1.6,1,0,0,Male,SC,Hostel,0
STU2147,56.4,47.2,58.6,5.86,2,65.7,2,3,1,35180.0,0,11.9,1,0,0,Female,General,Hostel,0
STU2148,100.0,58.0,73.9,7.39,1,90.3,5,7,0,6461.0,0,11.8,0,1,43,Male,General,Hostel,1
STU2149,65.3,43.9,67.2,6.72,2,82.9,11,4,0,21704.0,0,2.7,1,0,0,Male,OBC,Hostel,0
STU2150,63.1,75.2,98.4,9.84,0,63.3,4,3,0,74115.0,0,77.3,0,0,0,Female,General,Hostel,0
STU2151,45.7,53.4,48.4,4.84,0,97.5,6,3,0,17579.0,0,5.1,0,0,0,Male,SC,Day Scholar,0
STU2152,68.4,7.7,70.3,7.03,1,60.2,2,4,0,20091.0,1,28.3,0,0,0,Male,OBC,Hostel,0
STU2153,58.2,53.3,53.5,5.35,0,92.1,4,4,0,14971.0,1,35.5,0,1,40,Female,OBC,Day Scholar,0
STU2154,100.0,41.3,48.1,4.81,3,60.5,9,3,0,26913.0,0,35.7,0,1,54,Female,ST,Day Scholar,0
STU2155,93.1,30.6,61.8,6.18,4,68.7,2,1,0,22411.0,1,16.8,0,0,0,Female,SC,Hostel,0
STU2156,67.7,37.7,64.2,6.42,1,71.7,5,4,0,12021.0,0,3.5,0,0,0,Female,General,Hostel,0
STU2157,100.0,62.0,100.0,10.0,0,81.8,4,0,1,16838.0,0,1.5,1,0,0,Male,OBC,Hostel,0
STU2158,92.7,83.9,59.1,5.91,1,26.7,5,4,0,9218.0,0,10.1,1,0,0,Female,General,Day Scholar,0
STU2159,73.1,65.6,43.9,4.39,3,84.2,3,6,0,16792.0,0,5.4,0,1,49,Male,SC,Hostel,0
STU2160,40.5,49.1,66.4,6.64,1,73.0,4,1,1,14022.0,0,21.3,0,0,0,Male,SC,Hostel,1
STU2161,100.0,68.2,28.8,2.88,2,80.7,5,4,0,19573.0,0,16.4,0,0,0,Male,OBC,Day Scholar,0
STU2162,57.2,51.7,60.5,6.05,1,85.0,7,1,0,11779.0,0,3.9,0,0,0,Female,SC,Hostel,0
STU2163,53.3,47.5,62.3,6.23,0,82.9,6,5,0,15857.0,1,0.2,0,0,0,Male,OBC,Day Scholar,0
STU2164,93.3,39.2,74.7,7.47,0,34.9,5,3,0,18129.0,1,3.3,0,0,0,Male,SC,Hostel,0
STU2165,100.0,28.5,77.6,7.76,2,53.8,7,5,0,18903.0,1,10.0,0,0,0,Male,General,Hostel,1
STU2166,98.8,53.0,53.9,5.39,1,81.7,5,6,0,21260.0,1,1.0,1,1,40,Male,General,Hostel,0
STU2167,86.5,62.8,59.6,5.96,1,79.0,9,4,0,16244.0,0,12.9,1,0,0,Female,SC,Day Scholar,0
STU2168,86.9,58.3,49.7,4.97,0,59.2,5,7,1,11248.0,1,13.4,1,0,0,Male,General,Day Scholar,0
STU2169,90.8,52.5,44.0,4.4,3,89.8,5,2,0,18944.0,0,2.2,0,1,47,Female,OBC,Hostel,0
STU2170,89.4,43.0,67.0,6.7,1,69.9,8,5,0,16199.0,1,10.9,1,1,38,Female,SC,Hostel,0
STU2171,82.2,70.9,41.6,4.16,0,92.7,4,4,0,33349.0,1,11.2,0,0,0,Female,OBC,Hostel,0
STU2172,79.6,36.3,55.4,5.54,1,99.2,2,3,0,35970.0,0,7.8,0,0,0,Female,SC,Hostel,0
STU2173,77.1,74.0,46.1,4.61,0,80.6,5,4,0,7917.0,0,36.8,1,0,0,Male,OBC,Day Scholar,0
STU2174,66.7,42.0,70.8,7.08,0,86.1,3,6,1,26116.0,0,1.4,1,0,0,Male,ST,Day Scholar,0
STU2175,73.8,46.5,90.8,9.08,0,62.8,2,5,0,29456.0,0,6.3,0,1,52,Female,OBC,Hostel,0
STU2176,52.6,33.6,41.2,4.12,2,92.8,5,4,1,8043.0,1,25.7,0,0,0,Female,OBC,Day Scholar,0
STU2177,76.5,51.0,32.4,3.24,0,79.4,8,1,0,25532.0,1,5.9,1,1,42,Male,OBC,Day Scholar,0
STU2178,63.2,77.6,60.0,6.0,0,69.1,3,4,0,30871.0,0,6.6,1,0,0,Female,ST,Day Scholar,0
STU2179,61.4,69.3,62.3,6.23,1,50.6,4,4,0,10201.0,0,13.2,0,0,0,Male,General,Day Scholar,0
STU2180,80.7,77.6,65.5,6.55,1,65.3,11,5,0,15650.0,0,13.1,0,0,0,Male,OBC,Day Scholar,0
STU2181,98.9,69.4,54.9,5.49,0,52.8,4,5,0,20167.0,1,0.3,0,0,0,Male,General,Hostel,0
STU2182,91.8,40.1,58.8,5.88,2,90.2,7,6,1,25394.0,1,7.3,0,0,0,Male,General,Hostel,0
STU2183,54.4,54.0,67.9,6.79,3,99.4,1,3,0,9966.0,1,4.9,0,0,0,Male,EWS,Hostel,0
STU2184,63.2,46.0,78.6,7.86,2,93.3,3,8,0,36106.0,1,11.9,0,1,41,Male,General,Hostel,0
STU2185,92.1,84.0,30.7,3.07,1,100.0,2,5,1,5337.0,1,9.7,1,0,0,Male,OBC,Day Scholar,1
STU2186,63.3,38.5,56.1,5.61,0,65.8,6,5,0,39905.0,0,12.6,1,0,0,Female,OBC,Day Scholar,0
STU2187,74.6,76.1,65.4,6.54,0,86.9,3,3,0,25088.0,1,12.7,0,0,0,Male,SC,Day Scholar,0
STU2188,86.3,76.1,47.3,4.73,0,51.4,5,3,0,12418.0,0,3.5,0,0,0,Male,SC,Hostel,0
STU2189,63.5,92.9,89.7,8.97,2,71.1,8,4,0,30292.0,0,3.4,0,0,0,Female,General,Day Scholar,0
STU2190,79.6,52.6,51.8,5.18,0,45.5,8,3,1,9617.0,0,5.5,0,0,0,Male,OBC,Hostel,0
STU2191,58.0,72.8,61.3,6.13,2,86.4,2,2,0,19321.0,1,3.3,0,0,0,Female,General,Hostel,0
STU2192,69.0,100.0,70.9,7.09,3,67.9,6,3,1,20808.0,0,13.8,0,1,41,Female,OBC,Day Scholar,0
STU2193,82.8,48.9,52.5,5.25,2,33.9,7,6,1,20779.0,1,11.1,1,1,43,Male,SC,Day Scholar,0
STU2194,54.1,32.4,32.5,3.25,0,61.3,3,4,0,10896.0,1,2.9,1,1,38,Male,General,Day Scholar,0
STU2195,84.6,26.2,55.1,5.51,0,100.0,4,5,0,13391.0,1,25.9,1,0,0,Male,SC,Day Scholar,0
STU2196,77.7,72.8,78.5,7.85,0,83.2,8,8,1,19459.0,1,7.4,0,1,54,Female,General,Day Scholar,0
STU2197,86.3,26.1,56.6,5.66,2,90.4,6,2,1,11660.0,0,1.6,1,0,0,Female,General,Day Scholar,1
STU2198,81.4,53.3,48.5,4.85,0,77.5,5,8,0,21224.0,0,2.9,0,0,0,Male,General,Hostel,0
STU2199,98.5,67.9,76.8,7.68,3,71.4,2,6,1,12476.0,0,9.3,0,0,0,Male,General,Day Scholar,0
STU2200,79.9,63.3,56.7,5.67,1,75.3,6,7,1,32860.0,0,5.0,0,0,0,Male,OBC,Day Scholar,0
STU2201,71.6,67.7,53.8,5.38,1,79.9,5,3,0,46056.0,1,22.9,1,1,48,Female,General,Day Scholar,0
STU2202,79.8,64.0,64.4,6.44,1,53.1,8,1,1,15086.0,1,8.2,0,0,0,Male,EWS,Hostel,0
STU2203,86.1,83.0,74.3,7.43,1,90.3,3,7,0,31324.0,0,29.6,0,0,0,Female,EWS,Day Scholar,0
STU2204,78.7,42.9,100.0,10.0,1,97.4,5,3,0,15877.0,1,1.3,0,0,0,Female,OBC,Day Scholar,0
STU2205,78.6,47.8,75.2,7.52,1,71.1,4,3,0,10282.0,1,13.3,0,0,0,Female,OBC,Hostel,1
STU2206,67.5,46.1,80.6,8.06,0,64.5,7,2,0,13969.0,1,26.0,0,0,0,Female,EWS,Day Scholar,0
STU2207,68.1,74.9,53.9,5.39,0,60.2,9,4,1,18984.0,0,4.2,0,0,0,Male,SC,Day Scholar,1
STU2208,57.0,76.2,45.6,4.56,2,100.0,6,3,0,6172.0,1,1.7,1,1,29,Female,General,Day Scholar,1
STU2209,100.0,68.1,63.0,6.3,2,66.0,13,2,0,26249.0,0,7.3,1,0,0,Female,SC,Hostel,0
STU2210,59.3,81.3,63.7,6.37,1,88.1,3,6,1,18989.0,0,39.0,1,0,0,Male,General,Day Scholar,0
STU2211,67.6,38.8,44.7,4.47,2,71.2,7,4,0,32870.0,0,12.0,0,0,0,Male,OBC,Day Scholar,1
STU2212,67.2,90.0,59.2,5.92,1,70.1,5,2,0,25975.0,0,12.4,0,0,0,Male,OBC,Hostel,0
STU2213,91.4,87.4,68.4,6.84,0,59.7,6,2,0,19379.0,0,13.4,0,0,0,Female,SC,Day Scholar,0
STU2214,73.6,73.2,67.8,6.78,1,55.6,11,7,0,14567.0,0,0.5,1,1,42,Female,General,Day Scholar,0
STU2215,96.7,92.1,70.1,7.01,0,89.8,7,3,1,44968.0,1,7.1,0,0,0,Female,General,Day Scholar,0
STU2216,67.9,30.2,66.7,6.67,1,55.1,4,7,0,66299.0,1,1.0,0,0,0,Female,ST,Day Scholar,0
STU2217,82.2,50.6,53.9,5.39,3,84.3,8,3,0,14713.0,1,4.6,0,0,0,Male,SC,Day Scholar,0
STU2218,65.5,46.8,53.8,5.38,0,76.8,6,3,0,33704.0,0,20.7,0,0,0,Female,OBC,Hostel,0
STU2219,100.0,73.0,42.8,4.28,1,90.1,4,0,0,11801.0,1,12.8,0,0,0,Female,OBC,Hostel,0
STU2220,60.2,41.1,90.6,9.06,1,62.8,4,6,0,12675.0,1,65.0,1,1,51,Male,SC,Day Scholar,0
STU2221,82.6,73.6,62.2,6.22,0,96.6,7,2,0,14303.0,0,2.3,0,0,0,Female,OBC,Day Scholar,0
STU2222,87.5,84.7,58.4,5.84,0,72.2,8,2,0,27196.0,1,6.1,0,0,0,Male,General,Hostel,0
STU2223,84.2,72.5,47.1,4.71,1,100.0,3,5,0,9462.0,1,19.9,0,0,0,Female,OBC,Day Scholar,0
STU2224,75.2,65.1,100.0,10.0,0,42.7,8,4,0,45706.0,0,2.9,0,0,0,Male,EWS,Hostel,0
STU2225,76.1,42.2,44.8,4.48,2,100.0,6,5,0,31657.0,1,2.0,0,0,0,Female,SC,Day Scholar,0
STU2226,78.7,44.8,55.1,5.51,0,72.5,8,4,0,26820.0,1,6.7,1,0,0,Male,OBC,Day Scholar,0
STU2227,75.8,82.5,68.7,6.87,3,79.5,3,7,1,15119.0,1,5.8,0,1,36,Male,General,Day Scholar,0
STU2228,92.5,74.0,71.6,7.16,1,62.9,3,2,0,29664.0,1,47.1,0,0,0,Male,ST,Hostel,1
STU2229,100.0,59.3,77.3,7.73,0,43.6,7,4,0,5000.0,1,7.3,0,0,0,Male,OBC,Hostel,1
STU2230,69.6,52.5,90.9,9.09,3,64.4,6,2,1,23495.0,1,23.7,0,0,0,Male,OBC,Hostel,0
STU2231,57.5,23.5,70.1,7.01,0,67.7,6,6,1,19852.0,1,26.3,1,0,0,Male,General,Day Scholar,0
STU2232,76.7,40.7,45.1,4.51,3,78.7,4,10,0,5815.0,1,2.1,1,0,0,Female,SC,Day Scholar,0
STU2233,100.0,94.4,57.9,5.79,0,97.4,3,2,0,23012.0,1,15.1,1,0,0,Male,General,Day Scholar,0
STU2234,65.9,37.0,66.9,6.69,1,78.8,7,3,0,25707.0,1,3.9,0,0,0,Male,OBC,Day Scholar,0
STU2235,100.0,63.4,95.1,9.51,3,79.2,7,7,1,5930.0,0,1.2,0,1,35,Female,OBC,Hostel,0
STU2236,100.0,78.1,39.6,3.96,1,82.7,7,1,0,8848.0,1,24.9,1,1,35,Female,OBC,Day Scholar,0
STU2237,69.7,37.4,81.2,8.12,1,39.9,5,11,1,62233.0,0,4.2,0,0,0,Male,OBC,Hostel,0
STU2238,86.5,63.3,64.9,6.49,1,41.7,4,4,0,16126.0,1,5.1,1,1,41,Male,OBC,Hostel,0
STU2239,100.0,76.9,75.4,7.54,1,45.1,4,4,0,32383.0,0,4.7,1,0,0,Male,General,Day Scholar,0
STU2240,72.3,60.2,60.4,6.04,0,67.5,7,6,1,35457.0,0,2.7,0,0,0,Male,OBC,Hostel,0
STU2241,74.9,100.0,48.5,4.85,1,37.6,5,4,1,22842.0,0,6.8,0,0,0,Male,General,Hostel,0
STU2242,69.3,30.0,74.0,7.4,2,61.2,4,3,1,33201.0,1,6.7,0,0,0,Female,General,Day Scholar,0
STU2243,62.8,79.1,72.5,7.25,1,47.6,3,5,1,5076.0,1,6.3,0,0,0,Male,OBC,Hostel,0
STU2244,68.3,56.9,77.6,7.76,0,84.8,3,5,1,15704.0,0,29.8,0,0,0,Male,OBC,Day Scholar,0
STU2245,59.6,73.9,61.8,6.18,2,83.8,3,7,0,5000.0,1,5.0,0,1,35,Male,SC,Day Scholar,0
STU2246,78.5,67.9,52.4,5.24,1,69.0,6,5,0,6325.0,1,0.4,0,0,0,Female,SC,Day Scholar,0
STU2247,66.5,46.8,37.1,3.71,1,37.0,5,5,0,12996.0,0,2.4,0,0,0,Female,General,Hostel,0
STU2248,81.5,64.1,75.1,7.51,3,70.3,5,6,0,12098.0,1,15.3,0,1,55,Female,General,Hostel,1
STU2249,54.7,26.6,68.8,6.88,1,81.6,4,2,0,18487.0,0,10.7,1,0,0,Female,General,Day Scholar,1
STU2250,83.0,70.9,46.5,4.65,1,91.2,8,5,0,17812.0,1,36.4,1,0,0,Male,General,Hostel,0
STU2251,90.5,65.4,53.4,5.34,1,100.0,7,5,0,19541.0,0,14.2,0,0,0,Female,OBC,Day Scholar,0
STU2252,48.1,71.5,54.5,5.45,1,97.4,4,5,0,20027.0,1,2.6,1,1,50,Female,General,Day Scholar,0
STU2253,83.6,79.0,38.3,3.83,1,78.3,3,5,1,22021.0,0,1.5,0,0,0,Male,OBC,Day Scholar,0
STU2254,96.4,66.6,48.9,4.89,2,69.3,4,5,0,10143.0,0,8.8,0,0,0,Female,ST,Day Scholar,1
STU2255,59.9,62.7,43.9,4.39,1,60.1,7,3,0,11674.0,0,13.1,1,0,0,Male,SC,Day Scholar,1
STU2256,100.0,44.1,55.4,5.54,1,100.0,9,3,0,17639.0,0,2.2,0,0,0,Female,SC,Hostel,0
STU2257,84.3,47.2,50.2,5.02,2,78.3,8,4,0,17804.0,1,11.0,0,1,39,Male,SC,Day Scholar,0
STU2258,67.4,81.4,36.0,3.6,0,87.6,3,1,0,9422.0,0,24.0,0,0,0,Male,General,Hostel,1
STU2259,77.2,85.9,94.4,9.44,0,63.2,5,6,0,34508.0,0,15.6,1,1,45,Male,SC,Hostel,1
STU2260,86.4,55.7,82.0,8.2,1,50.2,6,1,0,27858.0,1,13.1,0,0,0,Female,General,Hostel,0
STU2261,79.1,60.8,49.5,4.95,1,67.0,7,1,1,10766.0,1,18.7,1,0,0,Male,General,Day Scholar,1
STU2262,86.1,43.7,66.4,6.64,1,68.9,6,3,1,15914.0,1,1.3,0,1,37,Male,General,Day Scholar,0
STU2263,64.2,81.1,68.7,6.87,1,78.8,5,4,0,60218.0,1,2.7,1,0,0,Female,General,Day Scholar,0
STU2264,80.5,72.0,81.1,8.11,3,60.3,8,2,1,19858.0,1,0.5,0,1,51,Female,OBC,Hostel,0
STU2265,56.8,94.9,48.9,4.89,0,75.5,7,3,0,22866.0,1,1.9,0,0,0,Male,General,Day Scholar,0
STU2266,76.3,44.2,79.5,7.95,3,98.6,4,4,1,12514.0,0,29.3,0,1,46,Male,EWS,Hostel,1
STU2267,64.4,53.2,53.2,5.32,1,41.5,6,5,0,14945.0,0,3.0,0,1,35,Female,ST,Day Scholar,0
STU2268,67.0,64.2,40.6,4.06,2,32.7,9,4,0,44658.0,0,13.0,0,1,44,Female,EWS,Day Scholar,0
STU2269,96.5,71.6,73.6,7.36,1,99.9,6,4,1,19302.0,0,14.1,0,1,46,Female,SC,Hostel,0
STU2270,94.4,56.1,82.7,8.27,1,45.7,5,5,0,17282.0,1,12.4,0,0,0,Female,EWS,Hostel,0
STU2271,87.1,44.3,100.0,10.0,1,67.4,4,6,0,18117.0,1,9.7,1,0,0,Male,General,Hostel,1
STU2272,61.6,75.9,42.8,4.28,2,87.2,3,4,0,83053.0,0,8.0,1,1,44,Female,OBC,Hostel,0
STU2273,73.3,73.0,73.2,7.32,0,73.8,0,2,1,18470.0,0,6.5,1,0,0,Male,General,Day Scholar,0
STU2274,96.2,43.5,55.4,5.54,1,73.5,6,5,0,10959.0,1,29.9,1,0,0,Male,OBC,Hostel,0
STU2275,80.1,84.4,74.5,7.45,1,76.4,3,5,0,12171.0,1,0.1,0,0,0,Male,SC,Hostel,0
STU2276,100.0,81.1,38.5,3.85,1,100.0,4,3,1,28809.0,0,0.7,0,0,0,Female,OBC,Day Scholar,0
STU2277,83.9,62.4,41.8,4.18,0,100.0,4,3,1,7653.0,0,8.1,1,0,0,Male,General,Day Scholar,0
STU2278,80.9,61.4,49.6,4.96,0,61.1,8,3,0,23632.0,1,4.8,1,1,50,Female,OBC,Day Scholar,0
STU2279,73.4,70.0,63.3,6.33,1,96.0,3,2,0,11681.0,1,6.3,0,0,0,Male,General,Hostel,0
STU2280,80.0,44.5,51.7,5.17,3,85.1,4,3,0,5912.0,0,73.7,0,0,0,Female,SC,Hostel,1
STU2281,75.7,60.5,72.5,7.25,0,74.6,2,5,0,10016.0,0,17.9,0,0,0,Male,OBC,Hostel,0
STU2282,88.6,21.3,78.4,7.84,1,56.8,5,5,1,18334.0,1,25.2,0,1,47,Female,ST,Hostel,1
STU2283,92.4,75.8,71.6,7.16,1,84.0,7,0,1,41652.0,1,5.5,0,0,0,Female,EWS,Day Scholar,0
STU2284,66.2,31.9,87.9,8.79,1,68.9,9,4,0,31195.0,0,3.3,1,1,41,Male,General,Hostel,1
STU2285,58.0,87.1,68.7,6.87,1,67.4,8,1,0,15120.0,1,17.5,0,0,0,Female,EWS,Hostel,0
STU2286,50.5,54.1,42.5,4.25,1,59.7,10,5,0,32316.0,0,19.8,0,1,35,Female,EWS,Hostel,1
STU2287,85.6,56.2,83.8,8.38,2,95.0,6,6,0,14559.0,1,9.6,0,1,47,Male,OBC,Day Scholar,0
